event_path,server name,event_Message,timestamp,event_Timewirtten,event_Id,event_timeCreated,machine_processor_count,event_provider,ip_address,time
System,JTKTUTN000,Service stopped.,2019-12-28T00:30:23.715Z,2019-12-27T19:24:41Z,4,2019-12-28T00:24:41Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:30:23.927Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:30:23.715Z,2019-12-27T19:22:18Z,4,2019-12-28T00:22:18Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:30:23.786Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:30:23.715Z,2019-12-27T19:21:09Z,4,2019-12-28T00:21:09Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:30:23.646Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:30:23.715Z,2019-12-27T19:19:38Z,4,2019-12-28T00:19:38Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:30:23.505Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:30:23.715Z,2019-12-27T19:16:40Z,4,2019-12-28T00:16:40Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:30:23.364Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:30:23.715Z,2019-12-27T19:16:37Z,4,2019-12-28T00:16:37Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:30:23.224Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:30:23.715Z,2019-12-27T19:16:15Z,4,2019-12-28T00:16:15Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:30:23.083Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:30:23.715Z,2019-12-27T19:12:07Z,4,2019-12-28T00:12:07Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:30:22.942Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:30:23.715Z,2019-12-27T19:12:04Z,4,2019-12-28T00:12:04Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:30:22.802Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:30:23.715Z,2019-12-27T19:10:50Z,4,2019-12-28T00:10:50Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:30:22.661Z
System,JTPTMTTT000,Service stopped.,2019-12-28T00:27:56.982Z,2019-12-27T18:25:06Z,4,2019-12-28T00:25:06Z,2,Virtual Disk Service,20.177.129.62,2019-12-28T00:27:56.888Z
System,JTPTMTTT000,Service stopped.,2019-12-28T00:27:56.982Z,2019-12-27T18:25:04Z,4,2019-12-28T00:25:04Z,2,Virtual Disk Service,20.177.129.62,2019-12-28T00:27:56.373Z
System,JTPTMTTT000,Service stopped.,2019-12-28T00:27:56.322Z,2019-12-27T18:24:59Z,4,2019-12-28T00:24:59Z,2,Virtual Disk Service,20.177.129.62,2019-12-28T00:27:55.857Z
System,JTPTMTTT000,Service stopped.,2019-12-28T00:27:55.857Z,2019-12-27T18:24:54Z,4,2019-12-28T00:24:54Z,2,Virtual Disk Service,20.177.129.62,2019-12-28T00:27:55.342Z
System,JTPTMTTT000,Service stopped.,2019-12-28T00:27:55.355Z,2019-12-27T18:24:43Z,4,2019-12-28T00:24:43Z,2,Virtual Disk Service,20.177.129.62,2019-12-28T00:27:54.826Z
System,JTPTMTTT000,Service stopped.,2019-12-28T00:27:54.77Z,2019-12-27T18:24:33Z,4,2019-12-28T00:24:33Z,2,Virtual Disk Service,20.177.129.62,2019-12-28T00:27:54.295Z
System,JTKTMTPN000,The access history in hive ~SystemRoot~System32~config~DRIVERS was cleared updating 752 keys and creating 72 modified pages.,2019-12-28T00:23:05.506Z,2019-12-27T18:05:55Z,16,2019-12-28T00:05:55.711Z,2,Microsoft-Windows-Kernel-General,20.64.17.44,2019-12-28T00:23:05.222Z
System,PTMTACDPA604,Service stopped.,2019-12-28T00:21:37.236Z,2019-12-27T18:20:53Z,4,2019-12-28T00:20:53.147Z,2,Virtual Disk Service,20.251.12.107,2019-12-28T00:21:36.522Z
System,TMWCDDDD125,Service stopped.,2019-12-28T00:19:13.752Z,2019-12-27T18:06:26Z,4,2019-12-28T00:06:26.578Z,2,Virtual Disk Service,20.251.40.55,2019-12-28T00:19:13.673Z
System,PTMTACDPA616,Service stopped.,2019-12-28T00:13:30.259Z,2019-12-27T18:02:11Z,4,2019-12-28T00:02:11.596Z,4,Virtual Disk Service,20.250.16.166,2019-12-28T00:13:30.173Z
System,TMWCDDPN029,Service stopped.,2019-12-28T00:12:54.7Z,2019-12-27T18:03:54Z,4,2019-12-28T00:03:54Z,24,Virtual Disk Service,20.250.144.30,2019-12-28T00:12:53.8Z
System,PTMTACDPA576,Service stopped.,2019-12-28T00:12:53.151Z,2019-12-27T18:09:23Z,4,2019-12-28T00:09:23.576Z,4,Virtual Disk Service,20.251.12.155,2019-12-28T00:12:53.175Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:11:24.814Z,2019-12-27T19:08:10Z,4,2019-12-28T00:08:10Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:11:25.134Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:11:24.814Z,2019-12-27T19:07:00Z,4,2019-12-28T00:07:00Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:11:24.993Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:11:24.814Z,2019-12-27T19:05:30Z,4,2019-12-28T00:05:30Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:11:24.853Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:11:24.814Z,2019-12-27T19:04:02Z,4,2019-12-28T00:04:02Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:11:24.712Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:11:24.814Z,2019-12-27T19:03:58Z,4,2019-12-28T00:03:58Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:11:24.571Z
System,JTKTUTN000,Service stopped.,2019-12-28T00:11:24.814Z,2019-12-27T19:03:35Z,4,2019-12-28T00:03:35Z,2,Virtual Disk Service,20.63.0.76,2019-12-28T00:11:24.431Z
System,PTMTACDPA572,Service stopped.,2019-12-28T00:11:19.438Z,2019-12-27T18:02:35Z,4,2019-12-28T00:02:35.614Z,4,Virtual Disk Service,20.251.12.151,2019-12-28T00:11:19.365Z
System,TMWCDDPN046,Service stopped.,2019-12-28T00:09:15.324Z,2019-12-27T18:03:56Z,4,2019-12-28T00:03:56Z,24,Virtual Disk Service,20.250.144.43,2019-12-28T00:09:15.058Z
System,PTMTACDPW035,The access history in hive ~SystemRoot~System32~config~DRIVERS was cleared updating 513 keys and creating 69 modified pages.,2019-12-27T22:40:02.464Z,2019-12-27T16:26:00Z,16,2019-12-27T22:26:00.525Z,2,Microsoft-Windows-Kernel-General,20.251.8.36,2019-12-27T22:40:02.138Z
System,PTMTACDPD190,The access history in hive ~??~C:~Users~Administrator~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-27T20:42:25.87Z,2019-12-27T14:41:53Z,16,2019-12-27T20:41:53.328Z,6,Microsoft-Windows-Kernel-General,20.251.16.75,2019-12-27T20:42:26.187Z
System,PTMTACDPD190,The access history in hive ~??~C:~Users~D151949hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-27T20:42:25.87Z,2019-12-27T14:41:53Z,16,2019-12-27T20:41:53.261Z,6,Microsoft-Windows-Kernel-General,20.251.16.75,2019-12-27T20:42:26.125Z
System,PTMTACDPD190,The access history in hive ~??~C:~Users~c104505hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-27T20:42:25.87Z,2019-12-27T14:41:53Z,16,2019-12-27T20:41:53.206Z,6,Microsoft-Windows-Kernel-General,20.251.16.75,2019-12-27T20:42:26.047Z
System,PTMTACDPD190,The access history in hive ~??~C:~Users~g309071hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-27T20:42:25.87Z,2019-12-27T14:41:52Z,16,2019-12-27T20:41:52.979Z,6,Microsoft-Windows-Kernel-General,20.251.16.75,2019-12-27T20:42:25.984Z
System,PTMTACDPD190,The access history in hive ~??~C:~Users~F304324~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-27T20:42:25.87Z,2019-12-27T14:41:52Z,16,2019-12-27T20:41:52.887Z,6,Microsoft-Windows-Kernel-General,20.251.16.75,2019-12-27T20:42:25.922Z
System,PTMTACDPD190,The access history in hive ~??~C:~Users~e084177hpo~NTUSER.DAT was cleared updating 29 keys and creating 10 modified pages.,2019-12-27T20:42:25.87Z,2019-12-27T14:41:52Z,16,2019-12-27T20:41:52.827Z,6,Microsoft-Windows-Kernel-General,20.251.16.75,2019-12-27T20:42:25.844Z
System,PTMTACDPD190,The access history in hive ~??~C:~Users~D086703~NTUSER.DAT was cleared updating 29 keys and creating 13 modified pages.,2019-12-27T20:42:25.87Z,2019-12-27T14:41:52Z,16,2019-12-27T20:41:52.432Z,6,Microsoft-Windows-Kernel-General,20.251.16.75,2019-12-27T20:42:25.766Z
System,JTKTTMCC01,Unable to Connect: Windows is unable to connect to the automatic updates service and therefore cannot download and install updates according to the set schedule. Windows will continue to try to establish a connection.,2019-12-27T19:47:24.698Z,2019-12-27T13:43:40Z,16,2019-12-27T19:43:40.525Z,2,Microsoft-Windows-WindowsUpdateClient,120.5.20.14,2019-12-27T19:47:24.623Z
System,JTKTUTN000,The access history in hive ~??~C:~Users~A103852dadmin~NTUSER.DAT was cleared updating 2 keys and creating 1 modified pages.,2019-12-27T18:13:48.035Z,2019-12-27T13:07:10Z,16,2019-12-27T18:07:10.816Z,2,Microsoft-Windows-Kernel-General,20.63.0.76,2019-12-27T18:13:47.809Z
System,JTKTUTN000,The access history in hive ~??~C:~Users~C078211~NTUSER.DAT was cleared updating 2 keys and creating 1 modified pages.,2019-12-27T18:13:48.035Z,2019-12-27T13:07:06Z,16,2019-12-27T18:07:06.238Z,2,Microsoft-Windows-Kernel-General,20.63.0.76,2019-12-27T18:13:47.668Z
System,JTKTUTN000,The access history in hive ~??~C:~Users~c044562dadmin~NTUSER.DAT was cleared updating 2 keys and creating 1 modified pages.,2019-12-27T18:13:48.035Z,2019-12-27T13:07:01Z,16,2019-12-27T18:07:01.144Z,2,Microsoft-Windows-Kernel-General,20.63.0.76,2019-12-27T18:13:47.497Z
System,JTPTMTTT000,The access history in hive ~??~C:~Users~c104505hpo~NTUSER.DAT was cleared updating 2 keys and creating 1 modified pages.,2019-12-27T17:58:58.35Z,2019-12-27T11:49:51Z,16,2019-12-27T17:49:51.039Z,2,Microsoft-Windows-Kernel-General,20.177.129.62,2019-12-27T17:58:56.246Z
System,JTPTMTTT000,The access history in hive ~??~C:~Users~f315414hpo~NTUSER.DAT was cleared updating 484 keys and creating 50 modified pages.,2019-12-27T17:58:58.35Z,2019-12-27T11:49:34Z,16,2019-12-27T17:49:34.497Z,2,Microsoft-Windows-Kernel-General,20.177.129.62,2019-12-27T17:58:55.715Z
System,TMWCDDDD125,The access history in hive ~SystemRoot~System32~config~DRIVERS was cleared updating 919 keys and creating 90 modified pages.,2019-12-27T16:56:36.124Z,2019-12-27T10:48:14Z,16,2019-12-27T16:48:14.911Z,2,Microsoft-Windows-Kernel-General,20.251.40.55,2019-12-27T16:56:34.336Z
System,JTKTTMCC01,The mfevtp MMS Service entered the running state.,2019-12-27T16:49:14.32Z,2019-12-27T10:41:40Z,1,2019-12-27T16:41:40Z,2,McAfee Service Controller,120.5.20.14,2019-12-27T16:49:13.64Z
System,JTKTUTN000,The access history in hive ~??~C:~Users~D151949hpo~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-27T16:20:51.533Z,2019-12-27T11:00:19Z,16,2019-12-27T16:00:19.54Z,2,Microsoft-Windows-Kernel-General,20.63.0.76,2019-12-27T16:20:51.972Z
System,JTKTUTN000,The access history in hive ~??~C:~Users~g309071hpo~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-27T16:20:51.533Z,2019-12-27T11:00:19Z,16,2019-12-27T16:00:19.353Z,2,Microsoft-Windows-Kernel-General,20.63.0.76,2019-12-27T16:20:51.832Z
System,JTKTUTN000,The access history in hive ~??~C:~Users~c044562hpe~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-27T16:20:51.533Z,2019-12-27T11:00:19Z,16,2019-12-27T16:00:19.306Z,2,Microsoft-Windows-Kernel-General,20.63.0.76,2019-12-27T16:20:51.675Z
System,JTKTUTN000,The access history in hive ~??~C:~Users~e152278hpo~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-27T16:20:51.533Z,2019-12-27T11:00:19Z,16,2019-12-27T16:00:19.259Z,2,Microsoft-Windows-Kernel-General,20.63.0.76,2019-12-27T16:20:51.535Z
System,JTKTUTN000,The access history in hive ~??~C:~Users~e084177dadmin~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-27T16:20:51.533Z,2019-12-27T11:00:19Z,16,2019-12-27T16:00:19.197Z,2,Microsoft-Windows-Kernel-General,20.63.0.76,2019-12-27T16:20:51.379Z
System,JTKTUTN000,The access history in hive ~??~C:~Users~e084709~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-27T16:20:51.533Z,2019-12-27T11:00:19Z,16,2019-12-27T16:00:19.119Z,2,Microsoft-Windows-Kernel-General,20.63.0.76,2019-12-27T16:20:51.238Z
System,JTKTUTN000,The access history in hive ~??~C:~Users~e082658~NTUSER.DAT was cleared updating 7 keys and creating 2 modified pages.,2019-12-27T16:20:51.533Z,2019-12-27T11:00:19Z,16,2019-12-27T16:00:19.056Z,2,Microsoft-Windows-Kernel-General,20.63.0.76,2019-12-27T16:20:51.082Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Windows.PrintDialog_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:35Z,16,2019-12-27T16:02:35.368Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.816Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Windows.MiracastView_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:35Z,16,2019-12-27T16:02:35.327Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.753Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~windows.immersivecontrolpanel_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:35Z,16,2019-12-27T16:02:35.3Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.69Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Microsoft.XboxGameCallableUI_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:35Z,16,2019-12-27T16:02:35.271Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.609Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Microsoft.Windows.SecondaryTileExperience_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:35Z,16,2019-12-27T16:02:35.171Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.546Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:35Z,16,2019-12-27T16:02:35.142Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.483Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:35Z,16,2019-12-27T16:02:35.113Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.42Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:35Z,16,2019-12-27T16:02:35.082Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.357Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Microsoft.LockApp_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:35Z,16,2019-12-27T16:02:35.054Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.294Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Microsoft.BioEnrollment_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:35Z,16,2019-12-27T16:02:35.026Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.231Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Microsoft.AccountsControl_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:34Z,16,2019-12-27T16:02:34.997Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.167Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:34Z,16,2019-12-27T16:02:34.718Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.104Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:30Z,16,2019-12-27T16:02:30.382Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:29.041Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Packages~Microsoft.Windows.Cortana_cw5n1h2txyewy~Settings~settings.dat was cleared updating 3 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:30Z,16,2019-12-27T16:02:30.31Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:28.977Z
System,PTMTACDPA634,The access history in hive ~??~C:~Users~d048441~AppData~Local~Microsoft~Windows~UsrClass.dat was cleared updating 1 keys and creating 1 modified pages.,2019-12-27T16:09:29.014Z,2019-12-27T10:02:21Z,16,2019-12-27T16:02:21.919Z,4,Microsoft-Windows-Kernel-General,20.251.12.17,2019-12-27T16:09:28.913Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~f043053dadmin~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:08Z,16,2019-12-27T11:03:08.939Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:52.745Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~g306950hpo~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:08Z,16,2019-12-27T11:03:08.58Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:52.683Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~d305729~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:07Z,16,2019-12-27T11:03:07.798Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:52.62Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~d154499hpe~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:06Z,16,2019-12-27T11:03:06.97Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:52.558Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~d154499dadmin~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:06Z,16,2019-12-27T11:03:06.111Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:52.48Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~a151163dadmin~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:05Z,16,2019-12-27T11:03:05.454Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:52.417Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~b103468~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:04Z,16,2019-12-27T11:03:04.689Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:52.339Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~a091145~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:03Z,16,2019-12-27T11:03:03.954Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:52.276Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~e151510dadmin~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:03Z,16,2019-12-27T11:03:03.392Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:52.198Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~c078211~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:02Z,16,2019-12-27T11:03:02.814Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:52.136Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~g083612dadmin~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:02Z,16,2019-12-27T11:03:02.47Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:52.058Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~g065622dadmin~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:01Z,16,2019-12-27T11:03:01.314Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:51.98Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~f073993dadmin~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:51.814Z,2019-12-27T05:03:00Z,16,2019-12-27T11:03:00.923Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:51.917Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~g309071hpo~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:49.37Z,2019-12-27T05:03:00Z,16,2019-12-27T11:03:00.423Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:50.776Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~e305247hpo~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:49.37Z,2019-12-27T05:03:00Z,16,2019-12-27T11:03:00.064Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:50.714Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~e084709~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:49.37Z,2019-12-27T05:02:59Z,16,2019-12-27T11:02:59.814Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:50.651Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~administrator~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:49.37Z,2019-12-27T05:02:59Z,16,2019-12-27T11:02:59.532Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:50.573Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~hpe-user~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:49.37Z,2019-12-27T05:02:59Z,16,2019-12-27T11:02:59.126Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:50.511Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~d061902dadmin~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:49.37Z,2019-12-27T05:02:58Z,16,2019-12-27T11:02:58.47Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:50.433Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~f310834hpo~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:49.37Z,2019-12-27T05:02:57Z,16,2019-12-27T11:02:57.86Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:50.37Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~b304418hpo~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:49.37Z,2019-12-27T05:02:57Z,16,2019-12-27T11:02:57.563Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:50.308Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~d303622hpo~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:49.37Z,2019-12-27T05:02:57Z,16,2019-12-27T11:02:57.063Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:50.229Z
System,TMWCDDPN029,The access history in hive ~??~c:~users~e084177hpo~AppData~Local~Microsoft~Windows~usrclass.dat was cleared updating 0 keys and creating 0 modified pages.,2019-12-27T11:17:49.37Z,2019-12-27T05:02:56Z,16,2019-12-27T11:02:56.642Z,24,Microsoft-Windows-Kernel-General,20.250.144.30,2019-12-27T11:17:50.167Z
